Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost,Profit,Payment Method,Gender,Age Group,Shipping Price,Returned,Regional Manager,State Manager,City Manager
7349,CA-2015-130421,03/03/2015,07/03/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,131.0461224,45.72587763,Bank Transfer,Male,36-50,10,No,Henry Carter,Jason Green,Eric Lewis
8772,CA-2018-115882,14/09/2018,17/09/2018,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,615.3072563,327.4767437,Online,Male,26-35,20,No,Henry Carter,Paul Hill,George Baker
8877,US-2017-141264,13/08/2017,19/08/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,36.47259168,22.45140832,Cash,Female,36-50,10,Yes,Henry Carter,Jason Green,Thomas Harris
9187,CA-2018-156776,07/08/2018,11/08/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,1098.48211,374.61789,Credit Card,Male,26-35,10,No,William Taylor,Daniel Rodriguez,James Nelson
3051,US-2018-148054,06/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,26.89915402,15.06084598,Cash,Female,50+,10,No,William Taylor,Jason King,Justin Flores
5256,CA-2016-125185,05/03/2016,07/03/2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,23.36708722,10.20091278,Bank Transfer,Male,50+,15,No,Joseph Young,Daniel Lee,Andrew Lopez
7188,CA-2018-133102,17/08/2018,24/08/2018,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,South,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,11.34572986,5.43827014,Online,Male,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
7409,CA-2017-129728,30/05/2017,06/06/2017,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,106.6024094,61.23759063,Credit Card,Male,50+,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
7605,CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,North,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,16.71777621,8.458223786,Online,Male,26-35,10,No,Thomas Torres,Nicholas Allen,Jonathan Davis
8405,CA-2018-140480,08/07/2018,12/07/2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,57.98003819,25.93996181,Online,Male,26-35,10,No,Joseph Young,Nathan Johnson,Ryan Thompson
4278,US-2017-107440,16/04/2017,20/04/2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,6075.266892,3024.663108,Cash,Male,18-25,10,No,Joseph Young,Nathan Brown,Benjamin Clark
6341,CA-2018-143112,05/10/2018,09/10/2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,3377.335521,1822.624479,Online,Female,26-35,10,No,Joseph Young,Gregory Scott,David Perez
6364,CA-2018-110443,21/11/2018,25/11/2018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,721.7137472,318.2782528,Online,Female,36-50,10,No,William Taylor,Jose Hall,Joseph Jones
7647,US-2015-115196,09/09/2015,13/09/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,913.7814611,386.2085389,Cash,Male,50+,10,No,Henry Carter,Paul Hill,Benjamin Perez
388,CA-2016-122756,03/12/2016,07/12/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1.88104421,1.07895579,Bank Transfer,Male,50+,10,No,Joseph Young,Daniel Lee,Kevin Adams
649,CA-2017-160745,11/12/2017,16/12/2017,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,11.21594687,3.584053134,Bank Transfer,Male,18-25,15,No,William Taylor,Jose Hall,Tyler Clark
913,CA-2016-133627,31/05/2016,07/06/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,16.09122115,6.108778849,Cash,Male,26-35,10,No,Joseph Young,Joshua Harris,Mark Sanchez
1826,CA-2017-167507,22/12/2017,28/12/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,8.359755452,3.480244548,Bank Transfer,Male,50+,10,No,William Taylor,Daniel Lewis,Jonathan Williams
2201,US-2015-165659,01/06/2015,06/06/2015,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,17.65699346,4.543006541,Credit Card,Female,50+,10,No,Henry Carter,Henry Lewis,Jonathan Roberts
2432,CA-2018-129805,28/12/2018,02/01/2019,Standard Class,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4,5.663526892,1.736473108,Credit Card,Female,18-25,10,No,William Taylor,Jose Hall,Dennis Lewis
2779,CA-2018-108322,30/04/2018,05/05/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,16.3180852,7.361914799,Bank Transfer,Female,18-25,10,No,Henry Carter,Brian Torres,Adam Mitchell
6822,CA-2018-163860,28/12/2018,01/01/2019,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,North,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2.084031587,0.875968413,Online,Male,18-25,10,No,Thomas Torres,Nicholas Allen,Gregory Thompson
460,CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,64.82151157,39.09848843,Cash,Female,36-50,10,Yes,William Taylor,Jose Hall,Dennis Lewis
6692,US-2018-165869,31/07/2018,05/08/2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,Wisconsin,53209,North,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,155.88,100.3175343,55.56246572,Bank Transfer,Male,36-50,10,No,Thomas Torres,Patrick Robinson,Kevin Baker
1073,CA-2018-106943,14/11/2018,19/11/2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,5.256737032,3.383262968,Bank Transfer,Male,36-50,10,Yes,Joseph Young,Gregory Scott,David Perez
1959,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,North,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,11.78121466,4.418785338,Bank Transfer,Male,36-50,15,No,Thomas Torres,Jeffrey Allen,Robert Hill
2051,CA-2016-142237,11/07/2016,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4.481957631,1.998042369,Cash,Female,26-35,20,No,Joseph Young,Daniel Lee,Kevin Adams
4903,CA-2018-110884,07/03/2018,12/03/2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,16.19091482,9.729085177,Credit Card,Female,18-25,10,No,Joseph Young,Gregory Scott,David Perez
7553,CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,9.491825824,3.468174176,Online,Male,26-35,10,No,Joseph Young,Gregory Scott,David Perez
8738,CA-2018-161592,06/04/2018,10/04/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1,4.989571622,3.110428378,Credit Card,Male,18-25,10,Yes,Henry Carter,Zachary Robinson,Ryan Flores
8755,CA-2018-152198,09/09/2018,10/09/2018,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,North,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86,3.847015916,1.012984084,Credit Card,Female,50+,20,No,Thomas Torres,Patrick Scott,Charles Robinson
3960,CA-2017-156573,29/05/2017,02/06/2017,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,27.2086357,17.5513643,Online,Male,50+,10,Yes,Henry Carter,Zachary Robinson,Gregory Nelson
4511,CA-2017-119935,10/11/2017,14/11/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,North,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,23.68109313,13.61890687,Bank Transfer,Female,50+,10,No,Thomas Torres,Jeffrey Allen,Robert Hill
5427,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,89.1471664,22.7528336,Credit Card,Female,50+,20,No,William Taylor,Daniel Rodriguez,Samuel Hill
6809,CA-2016-128125,31/03/2016,05/04/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,14.92166003,7.458339967,Bank Transfer,Female,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
2552,CA-2018-101042,19/11/2018,23/11/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,511.3734235,310.5065765,Credit Card,Male,26-35,10,Yes,Henry Carter,Nathan Allen,Robert Williams
2649,CA-2015-131002,07/09/2015,12/09/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,564.2582845,257.6217155,Cash,Female,18-25,15,No,Henry Carter,Gary Nelson,Raymond Miller
5371,US-2018-136721,08/04/2018,12/04/2018,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,North,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,185.4443905,88.51560954,Cash,Male,36-50,10,No,Thomas Torres,Ronald Campbell,Thomas Moore
8963,CA-2017-157280,05/11/2017,07/11/2017,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,189.061798,84.89820195,Bank Transfer,Female,50+,20,No,Henry Carter,Steven Williams,Brian Moore
1422,CA-2016-124800,26/09/2016,30/09/2016,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,42.55819006,18.11380994,Bank Transfer,Male,50+,10,No,William Taylor,Steven Young,Kenneth Thomas
5181,US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,51.38877074,24.45122926,Bank Transfer,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
6736,CA-2017-123358,10/04/2017,17/04/2017,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,81.06911617,32.69088383,Online,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
7154,CA-2016-106208,10/12/2016,15/12/2016,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610,North,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,41.30480699,11.78319301,Online,Female,26-35,10,No,Thomas Torres,Nicholas Allen,Jonathan Davis
767,CA-2015-162775,13/01/2015,15/01/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,4.244053398,1.395946602,Cash,Female,50+,15,No,Henry Carter,Dennis White,Henry Moore
1982,CA-2016-119592,14/12/2016,16/12/2016,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2.859587769,0.900412231,Online,Male,36-50,15,No,Henry Carter,Ronald Rivera,Alexander Walker
2349,CA-2018-109701,02/12/2018,03/12/2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024,6.485838996,2.538161004,Cash,Male,18-25,25,No,William Taylor,Daniel Rodriguez,Samuel Hill
2412,CA-2016-142041,07/06/2016,09/06/2016,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,7.52,4.723391663,2.796608337,Cash,Female,26-35,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
4796,CA-2016-120516,13/08/2016,17/08/2016,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3.745412651,1.894587349,Cash,Female,26-35,10,No,Henry Carter,Ronald Rivera,Nicholas Thomas
5634,CA-2017-101742,23/09/2017,28/09/2017,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,6.71314172,3.81485828,Credit Card,Male,36-50,15,No,Joseph Young,Gregory Scott,David Perez
9148,US-2017-165505,23/01/2017,27/01/2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,5.478720192,2.561279808,Bank Transfer,Female,18-25,10,No,Joseph Young,Jack Nelson,Gregory Davis
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,14.4597438,5.4402562,Cash,Female,26-35,20,No,Joseph Young,Gregory Scott,David Perez
1394,CA-2018-124828,03/07/2018,04/07/2018,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,6.724176151,2.827823849,Bank Transfer,Female,26-35,20,No,Henry Carter,Paul Hill,Gregory Davis
1512,CA-2018-100384,24/06/2018,01/07/2018,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,26.63663372,9.183366282,Cash,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Gregory King
1711,CA-2018-123491,30/10/2018,05/11/2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,12.54505892,7.354941085,Online,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
3079,CA-2015-104780,21/05/2015,25/05/2015,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31.84,20.08994861,11.75005139,Online,Female,36-50,10,No,William Taylor,Daniel Rodriguez,Joshua Garcia
3948,CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,4.588079609,1.779920391,Credit Card,Female,36-50,10,No,Henry Carter,Jason Green,Andrew Flores
4940,CA-2015-157147,13/01/2015,18/01/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,15.17099074,4.729009261,Cash,Male,50+,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
8412,CA-2017-159765,09/05/2017,12/05/2017,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,22.18017188,5.679828121,Online,Female,50+,15,No,Henry Carter,Steven Williams,Joseph Robinson
451,CA-2017-166674,01/04/2017,03/04/2017,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,23.0254876,7.454512401,Online,Male,50+,15,No,Joseph Young,Gregory Scott,Edward Green
1128,CA-2016-105970,02/03/2016,07/03/2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,North,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,6.925976929,3.234023071,Bank Transfer,Male,36-50,10,No,Thomas Torres,Daniel Thomas,Raymond Carter
3348,CA-2016-112014,13/08/2016,20/08/2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.8,32.53490247,18.26509753,Online,Male,50+,10,No,William Taylor,Daniel Rodriguez,Paul Martinez
5779,CA-2015-105270,11/11/2015,18/11/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,23.30502979,7.17497021,Bank Transfer,Female,18-25,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
9443,CA-2018-165904,07/04/2018,11/04/2018,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256,10.52581241,5.730187589,Online,Female,50+,10,No,Henry Carter,Brian Torres,Andrew Moore
77,US-2018-118038,09/12/2018,11/12/2018,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,South,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,7.322298505,2.385701495,Online,Female,36-50,20,No,Henry Carter,Jason Green,Eric Lewis
5270,CA-2018-144484,11/09/2018,11/09/2018,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,21.38933302,10.97066698,Cash,Female,50+,25,No,William Taylor,Daniel Rodriguez,Raymond Clark
